10,74,2,48,588,106,4,4,2
12,24,2,64,624,98,2,4,0
8,46,0,84,468,54,4,2,0
4,36,0,62,752,88,2,0,0
6,44,0,80,394,42,2,2,2
18,120,0,70,420,38,4,2,2
14,36,0,50,740,88,6,2,2
2,10,0,20,320,32,4,0,0
10,38,2,70,740,106,4,4,0
8,18,0,32,458,58,4,0,2
2,0,0,24,410,38,4,2,2
8,38,0,36,404,60,0,2,0
8,40,0,52,486,98,4,4,0
4,62,0,40,326,78,2,2,0
0,0,0,9,119,10,2,0,0
14,106,2,64,504,42,2,2,0
2,-2,0,58,786,82,8,2,0
10,84,0,34,400,64,0,2,0
8,58,2,42,456,76,6,0,0
2,16,0,56,500,42,4,0,0
0,0,0,37,331,24,1,1,1
6,34,0,80,642,48,4,2,2
0,0,0,15,109,22,0,2,0
6,52,0,52,800,90,6,4,0
6,30,0,62,740,78,8,0,0
6,54,0,46,666,88,6,4,0
4,64,0,58,652,92,8,0,0
8,76,0,50,642,86,2,2,0
8,36,0,24,252,66,0,4,0
14,90,0,58,886,90,8,6,0
8,40,0,38,740,54,10,2,2
8,70,0,56,576,108,0,2,2
0,0,0,18,271,40,3,0,0
8,10,0,54,688,84,4,0,2
4,64,0,90,552,48,4,4,2
8,70,0,60,624,100,6,0,0
8,34,0,58,706,94,2,6,2
2,10,0,40,662,82,4,8,0
16,98,0,42,506,64,2,0,4
14,30,0,72,562,46,2,4,0
6,42,0,94,770,62,8,0,0
8,24,2,58,576,38,4,4,0
4,52,0,44,520,72,4,2,0
16,44,0,56,524,30,4,2,0
10,58,0,38,360,64,4,2,0
12,42,0,36,520,60,4,4,0
18,62,2,46,464,72,0,0,0
4,10,0,50,708,92,8,0,0
8,48,0,42,500,74,2,6,2
6,52,0,56,556,44,8,0,0
12,10,0,52,482,74,2,0,0
12,68,0,42,504,72,4,0,0
8,48,2,36,328,54,0,0,0
12,70,0,46,462,94,4,6,0
16,36,0,36,374,68,4,2,0
8,40,0,40,344,68,6,2,0
2,0,0,96,870,66,6,4,2
0,0,0,15,158,25,1,3,0
2,-2,0,26,372,62,0,2,0
2,0,0,40,486,66,2,2,0
6,-4,0,34,340,50,4,0,0
4,10,0,32,496,50,4,0,0
2,-2,0,8,94,12,0,0,0
4,18,0,26,186,38,2,0,0
6,38,2,52,764,70,4,2,0
0,0,0,3,37,8,0,1,0
0,0,0,5,78,13,1,1,0
2,4,0,2,20,2,0,0,0
0,0,0,32,141,21,1,0,1
4,4,0,52,300,32,2,2,0
0,0,0,10,21,4,0,2,1
4,14,0,64,482,88,2,4,0
6,12,0,26,228,58,0,2,0
4,-6,0,32,444,58,0,0,0
1,-1,0,0,0,0,0,0,0
2,4,0,38,372,60,0,2,0
6,32,0,26,228,54,2,6,2
8,86,0,26,194,50,0,0,0
2,8,0,34,454,54,2,6,0
4,34,0,50,598,76,6,2,0
4,12,0,34,530,76,4,0,0
2,10,0,10,106,20,0,0,0
6,32,0,38,404,72,2,8,0
8,10,0,40,378,66,2,2,0
0,0,0,24,124,13,1,1,0
12,68,0,60,570,40,6,0,0
0,0,0,18,191,12,0,2,0
0,0,0,10,82,27,0,0,0
8,30,2,52,456,72,6,2,0
2,6,0,36,564,38,8,0,0
8,48,0,50,472,82,2,0,0
8,42,0,44,536,70,2,2,0
4,38,0,68,344,48,4,2,0
2,18,0,42,410,86,2,0,0
6,34,0,76,700,50,4,0,0
6,9,0,81,927,108,0,0,3
10,96,0,32,392,58,2,2,0
6,44,0,56,662,86,4,2,0
4,12,0,46,454,66,2,0,0
10,40,0,40,390,30,6,2,2
0,0,0,23,259,39,1,0,1
4,-4,0,42,434,72,4,0,0
6,14,0,44,452,68,2,0,2
4,14,0,48,472,70,4,2,2
2,8,0,38,396,88,4,4,0
6,8,2,40,432,68,0,0,0
6,26,0,26,376,48,4,2,0
10,2,0,70,792,94,8,2,0
8,26,0,50,470,70,0,2,0
10,70,0,46,556,62,4,2,0
4,28,0,44,532,58,4,4,0
8,96,0,44,498,70,2,6,2
6,98,0,40,462,62,4,4,0
4,112,0,30,320,50,4,2,0
2,4,0,78,638,50,6,4,2
4,0,0,54,402,76,2,2,0
8,94,0,48,576,68,6,0,0
0,0,0,33,351,58,3,1,1
6,-4,0,36,356,64,4,2,0
4,-6,0,56,298,34,2,0,0
8,2,0,46,638,68,2,0,2
2,24,0,44,384,84,4,4,2
12,48,0,78,720,102,6,0,3
2,-2,0,50,624,74,6,0,0
8,72,0,56,620,84,2,2,0
10,34,2,58,372,32,0,0,0
2,2,2,40,416,56,0,0,0
8,22,0,62,482,98,2,2,0
12,70,0,90,778,64,4,4,0
12,96,0,50,554,64,4,0,0
4,-2,0,56,600,88,0,4,0
6,34,0,60,718,88,4,0,0
4,12,0,42,614,80,2,0,0
2,-2,0,52,594,98,4,6,0
4,38,0,40,408,80,2,6,0
2,56,0,52,658,76,0,2,0
4,6,0,64,504,48,0,0,0
10,6,0,48,544,76,2,2,0
2,0,0,80,452,58,2,6,0
12,42,0,50,408,30,2,0,0
6,10,0,38,388,74,6,4,2
2,22,0,18,172,38,2,0,0
6,42,0,58,692,94,2,4,0
0,0,0,25,189,15,1,1,1
2,4,0,54,458,84,4,2,0
0,0,0,8,65,5,0,0,0
2,10,0,22,236,10,2,2,0
0,0,0,2,4,2,0,0,0
1,1,0,0,0,0,0,0,0
10,72,0,74,280,40,2,6,0
8,60,0,38,388,32,4,2,0
14,208,2,48,200,24,0,4,0
2,22,0,32,166,14,2,2,2
2,0,0,6,30,10,0,0,0
0,0,0,12,98,17,0,2,0
2,14,0,12,136,20,0,2,0
0,0,0,1,4,2,0,0,0
4,-4,0,10,138,22,2,0,0
6,62,0,52,350,28,4,0,0
0,0,0,3,64,4,0,1,0
6,-10,0,32,458,68,4,0,2
2,18,0,48,274,28,0,2,0
0,0,0,31,128,12,1,1,0
10,4,0,72,656,44,2,4,0
2,2,2,54,314,32,0,2,0
2,20,0,54,732,76,8,0,0
2,4,0,62,340,32,0,8,2
8,6,0,40,470,56,4,2,2
4,34,0,56,360,40,4,0,0
8,52,0,56,428,36,4,0,0
8,20,2,86,414,48,2,4,0
0,0,0,28,308,19,2,0,0
12,46,2,42,562,72,4,8,0
12,80,0,62,412,42,0,2,0
8,68,0,36,310,70,0,0,2
4,-4,0,88,444,46,6,0,0
4,32,0,30,408,48,4,0,0
12,8,0,46,462,76,2,4,0
4,-2,0,24,200,20,2,2,0
4,10,0,70,448,40,0,0,0
12,44,0,48,548,102,4,6,0
0,0,0,22,113,11,0,2,0
12,50,0,34,292,52,4,2,0
0,0,0,41,268,28,1,1,0
10,20,2,40,766,64,6,2,2
4,4,0,52,564,66,4,4,0
12,-24,0,62,592,44,2,0,0
4,18,0,62,664,46,4,0,0
6,16,0,54,488,76,4,4,0
2,0,0,36,252,76,0,0,0
4,14,0,108,732,62,2,0,0
16,68,0,44,630,78,4,0,2
4,34,2,62,508,42,2,0,0
8,8,0,56,452,36,2,0,0
12,28,4,42,532,56,0,2,2
0,0,0,9,69,20,0,0,0
4,-4,0,54,424,42,4,0,0
6,28,0,96,566,52,2,0,4
6,20,0,58,486,34,4,0,0
12,10,0,42,468,54,6,0,0
8,2,0,50,538,68,4,0,0
8,50,0,66,646,86,4,4,0
8,0,0,26,186,54,6,4,0
8,22,2,28,440,38,4,0,0
10,22,2,48,550,70,6,0,0
8,58,0,60,572,50,8,0,2
6,14,2,38,352,54,2,6,0
14,34,0,52,674,80,6,2,0
12,68,0,82,538,58,4,0,0
2,30,0,58,408,32,2,2,0
12,6,0,50,602,76,2,0,0
6,14,0,60,732,46,2,2,0
8,30,0,60,254,28,0,2,0
6,32,0,34,642,48,2,0,0
6,20,0,50,560,90,2,0,0
10,52,0,58,668,102,2,4,2
0,0,0,19,325,30,5,1,0
4,38,0,72,468,42,4,0,0
9,9,0,45,507,69,0,3,0
12,50,0,40,424,54,0,2,0
6,16,0,60,280,34,4,4,0
10,60,0,44,394,76,0,2,0
8,42,2,84,568,54,2,2,2
8,26,0,46,412,84,0,2,2
10,20,0,32,428,52,6,0,0
6,-2,0,36,272,20,0,0,0
0,0,0,3,59,5,0,1,0
10,24,0,64,676,106,0,6,2
4,22,0,38,466,62,4,4,0
8,44,2,42,604,58,4,0,2
14,12,0,48,466,70,2,2,0
2,12,0,48,744,68,6,0,0
14,36,2,60,662,88,4,2,0
6,16,0,20,172,66,0,6,0
6,12,0,30,504,46,2,0,0
8,40,0,50,460,88,4,0,0
4,8,0,40,466,54,6,2,0
0,0,0,29,141,14,1,1,0
6,-2,0,82,476,54,2,2,0
10,24,0,32,440,44,6,0,0
6,-4,0,44,486,66,6,0,0
6,18,0,28,380,46,2,2,0
6,8,0,50,308,30,6,0,0
2,0,0,70,530,40,4,0,4
4,6,0,28,234,48,0,2,0
0,0,0,11,114,19,0,1,0
0,0,0,5,25,5,0,0,0
0,0,0,2,0,0,0,0,0
0,0,0,34,346,45,3,1,0
0,0,0,15,186,21,0,0,0
2,0,0,64,616,92,2,4,0
0,0,0,25,194,35,0,1,0
2,22,0,44,226,24,2,4,0
2,-2,0,0,0,0,0,0,0
2,14,0,34,396,58,2,2,0
8,2,0,76,524,58,0,2,0
4,14,0,44,458,68,0,4,2
0,0,0,1,16,1,0,0,0
2,2,0,68,686,102,4,2,0
6,20,0,40,464,68,4,4,0
0,0,0,26,298,48,3,2,0
0,0,0,19,173,35,0,3,0
2,10,0,36,352,74,2,4,0
0,0,0,0,0,1,0,1,0
0,0,0,5,57,9,0,1,1
0,0,0,12,155,25,0,0,0
2,10,0,62,710,98,4,4,0
6,34,0,36,458,78,2,4,0
0,0,0,8,80,20,0,1,0
0,0,0,1,3,1,0,0,0
4,34,0,38,322,64,2,2,0
6,2,0,16,344,30,4,0,0
4,26,2,10,126,16,0,0,0
14,30,0,42,540,62,2,2,0
0,0,0,0,0,1,0,0,0
10,70,0,26,364,48,2,2,4
6,34,0,66,744,90,2,2,2
2,10,0,8,54,10,0,0,0
10,26,0,20,160,36,0,4,0
22,216,0,26,272,64,0,2,0
4,6,0,6,64,16,0,0,0
8,62,0,30,336,66,2,0,0
2,2,0,6,24,12,0,0,0
0,0,0,20,261,37,3,0,0
0,0,0,29,371,41,2,1,0
4,18,0,52,668,84,4,2,2
4,-4,0,38,514,60,4,4,0
6,26,0,112,620,54,2,4,0
8,0,0,46,624,74,6,2,0
8,14,0,56,634,88,4,2,0
0,0,0,37,190,18,2,0,0
8,24,0,80,560,48,8,0,0
4,18,0,78,894,60,6,0,0
10,-4,0,40,632,62,4,0,0
0,0,0,14,159,23,1,2,1
4,-4,0,70,596,44,2,2,0
8,-2,0,84,768,64,6,0,0
8,-2,0,76,574,36,4,4,0
2,4,0,90,614,64,4,0,0
18,51,3,87,936,168,9,6,0
4,12,0,56,448,42,4,2,0
2,-2,0,44,490,70,4,0,0
2,-2,0,80,688,50,6,0,0
2,2,0,52,712,76,8,0,0
2,-2,0,52,598,78,4,2,0
0,0,0,30,258,21,0,1,0
2,30,0,66,630,44,8,0,0
8,10,0,26,232,44,2,2,0
0,0,0,37,339,30,3,0,0
2,12,0,66,552,50,6,0,0
0,0,0,34,364,55,2,1,0
8,-6,0,28,244,48,2,2,0
2,-2,0,44,462,62,2,2,0
10,10,0,50,450,72,4,2,0
4,4,0,70,752,58,6,0,0
10,26,0,52,444,38,4,0,0
2,0,0,68,532,50,6,0,0
14,20,0,46,364,70,2,2,0
2,30,0,124,932,86,4,2,0
0,0,0,23,280,42,3,0,0
2,0,0,30,298,44,2,0,0
2,4,0,94,666,64,2,0,0
4,32,0,50,538,86,2,2,0
0,0,0,27,214,17,3,0,0
4,8,0,66,716,84,4,0,0
6,-14,0,48,468,74,2,0,0
4,0,0,60,708,70,10,0,0
4,-4,0,38,370,78,2,0,0
4,0,0,72,534,32,0,0,0
2,-2,0,42,268,24,0,0,0
8,26,0,46,584,70,4,0,0
0,0,0,23,267,35,2,0,0
10,-8,0,58,576,104,4,2,2
2,-2,0,46,864,66,8,0,0
6,2,0,92,538,66,2,0,0
6,-8,0,100,572,60,4,0,0
0,0,0,43,233,24,1,2,0
6,-8,0,76,932,118,6,0,2
4,14,2,48,554,76,2,0,0
2,-2,0,64,376,32,0,0,0
8,20,0,44,452,60,4,0,0
10,10,0,58,498,42,4,0,0
0,0,0,20,277,39,1,1,0
4,8,0,66,666,106,8,2,0
4,0,0,68,688,100,6,0,2
4,-6,0,74,656,100,8,4,0
4,10,0,108,640,58,2,4,0
6,26,0,46,452,70,6,2,0
4,2,0,64,836,104,4,2,2
4,6,2,40,550,54,4,0,0
0,0,0,18,197,38,0,1,0
6,2,0,50,576,64,8,0,0
2,12,0,70,756,50,10,0,2
8,6,0,54,722,74,8,0,0
12,12,2,84,604,56,4,0,0
2,-2,0,50,396,26,0,0,0
12,0,2,66,734,100,6,2,0
2,6,0,58,498,112,2,0,4
2,-2,0,76,514,40,4,2,0
4,28,0,80,812,56,6,0,0
0,0,0,22,228,46,0,1,0
6,36,0,42,574,70,4,2,0
0,0,0,38,349,53,2,1,0
4,10,0,80,606,60,2,2,2
8,30,2,68,710,108,4,0,0
10,-8,0,56,454,36,8,2,2
2,6,0,58,592,80,2,2,0
2,-2,0,76,812,50,6,2,0
0,0,0,14,172,26,1,0,0
4,18,0,16,160,32,0,0,0
4,22,0,48,678,68,0,6,0
2,-3,0,0,0,0,0,0,0
6,12,0,72,410,44,2,4,0
6,-6,0,2,22,2,0,0,0
2,0,0,2,8,2,0,0,0
2,38,0,48,560,78,2,4,0
4,50,2,14,196,34,0,0,0
10,92,4,50,456,84,0,2,2
4,26,0,34,348,42,4,2,0
8,24,0,36,472,56,2,6,2
10,76,2,28,290,42,0,0,0
6,30,2,44,444,88,0,4,0
0,0,0,3,40,8,0,0,0
1,1,0,0,0,0,0,0,0
8,58,2,50,472,74,2,2,2
12,36,0,32,454,60,2,2,0
6,-10,0,42,466,60,2,0,0
10,0,0,26,258,44,2,4,2
1,-2,0,0,0,0,0,0,0
2,-2,0,0,0,0,0,0,0
0,0,0,31,310,38,0,1,0
0,0,0,0,0,1,0,0,0
0,0,0,1,25,1,0,0,0
0,0,0,1,0,0,0,0,0
0,0,0,1,38,1,0,0,0
2,0,0,36,594,72,4,8,2
2,10,0,40,412,72,0,2,0
0,0,0,1,0,0,0,0,0
4,-2,0,36,510,60,0,2,0
4,6,0,24,258,38,2,4,0
0,0,0,11,21,6,0,0,0
6,-6,0,6,58,4,0,0,0
4,40,0,36,490,62,4,2,0
0,0,0,23,142,31,2,1,1
0,0,0,7,87,15,0,0,0
4,12,0,38,520,64,2,2,0
0,0,0,0,0,1,0,0,0
6,-6,0,36,394,64,6,0,0
0,0,0,43,183,17,0,1,0
0,0,0,7,68,5,1,0,0
2,18,0,100,752,58,2,4,0
10,40,0,52,356,36,2,4,0
6,10,0,70,624,46,8,0,0
0,0,0,9,67,5,0,1,0
4,40,0,72,396,38,2,6,0
6,32,0,82,400,38,0,6,0
2,14,0,66,532,44,0,2,0
4,28,0,70,414,50,0,2,2
4,18,0,42,298,22,4,0,0
6,24,0,80,518,48,0,4,0
6,26,0,62,400,38,2,0,0
8,2,0,52,358,32,2,0,0
2,-2,0,50,314,28,2,0,0
10,46,0,68,736,40,6,0,0
2,8,0,80,564,50,0,2,0
1,-1,0,0,0,0,0,0,0
12,38,2,56,438,34,4,2,0
0,0,0,37,283,18,2,1,1
0,0,0,51,334,35,1,0,0
10,28,0,64,462,44,8,2,2
2,2,0,100,460,60,2,0,0
4,-10,0,54,412,34,4,2,0
6,-4,0,76,552,40,0,2,2
20,102,2,56,364,36,0,0,0
2,6,0,74,332,40,2,2,0
10,92,0,42,582,76,6,0,2
14,24,0,40,364,24,2,0,0
28,134,0,26,358,36,0,2,0
16,106,0,38,536,72,2,2,0
18,78,0,54,332,38,0,2,0
24,120,0,78,658,52,6,0,0
16,76,0,56,448,32,4,2,0
18,54,0,58,366,38,2,0,0
20,88,0,22,362,24,2,0,0
12,30,0,56,548,84,2,2,0
1,18,0,0,0,0,0,0,0
12,106,0,66,536,40,2,0,0
16,26,0,52,426,40,4,0,0
12,2,2,54,330,40,2,0,0
10,86,2,46,484,60,6,6,0
6,32,0,76,562,42,0,0,0
18,82,0,28,390,38,2,0,0
10,56,0,78,492,54,2,0,0
12,70,0,54,408,38,2,0,0
6,60,2,70,382,36,0,2,2
6,4,0,50,456,30,4,2,0
4,30,0,28,240,16,2,6,0
16,110,0,50,250,34,0,0,0
12,21,0,0,0,3,0,0,0
10,56,0,46,248,24,4,0,0
6,64,0,36,130,18,0,2,0
14,98,0,48,348,34,2,0,0
24,228,3,30,327,51,3,0,0
16,136,0,52,358,34,4,0,2
14,56,2,22,422,42,6,0,0
10,96,2,76,366,38,0,0,0
14,76,2,36,332,24,2,0,0
12,84,2,58,448,34,2,0,0
8,2,0,40,466,72,0,0,0
4,-3,0,0,0,0,0,0,0
12,70,2,80,570,58,4,0,2
12,24,0,34,316,54,2,0,0
10,22,0,44,222,30,0,0,0
8,76,2,50,316,30,2,0,2
4,50,0,60,594,36,6,2,0
6,78,0,2,4,8,0,2,0
6,24,0,42,554,58,6,0,0
6,54,0,36,112,18,0,2,0
16,86,2,76,578,54,2,2,0
18,158,0,32,470,54,4,0,0
18,152,2,50,238,28,0,2,0
14,70,2,56,442,28,2,0,0
6,-6,0,48,448,28,4,0,0
0,0,0,37,339,24,0,0,0
6,20,0,60,562,44,4,2,0
4,-4,0,54,720,70,0,0,0
4,-4,0,72,698,48,6,4,0
0,0,0,36,383,51,1,1,1
8,2,0,62,448,40,0,2,0
2,16,0,64,870,116,4,4,0
6,-6,0,80,760,110,6,4,0
6,-16,0,72,526,48,4,2,0
12,24,0,58,734,90,8,0,0
8,18,0,38,358,62,2,4,0
4,-4,0,44,758,66,6,2,0
2,20,0,90,598,60,8,0,0
8,-8,0,36,440,50,2,0,0
2,-2,0,42,738,54,6,0,0
4,16,0,46,730,68,2,2,0
0,0,0,18,204,30,1,1,0
6,-4,0,62,634,34,2,2,0
0,0,0,34,189,19,1,2,0
2,28,0,74,518,38,6,4,0
2,-2,0,80,1044,98,12,0,0
4,2,0,50,680,74,12,0,2
2,2,0,58,550,90,2,4,0
2,12,0,78,470,44,2,0,2
0,0,0,36,167,23,0,0,0
2,-2,0,66,558,48,6,4,0
6,4,0,42,414,64,2,2,0
2,-4,0,74,600,54,6,2,0
4,8,0,58,628,80,6,0,2
0,0,0,17,235,25,3,0,1
2,-2,0,54,600,44,10,0,0
4,-4,0,70,486,46,4,0,0
2,22,0,56,514,88,4,0,0
6,-4,0,62,440,34,0,6,0
8,20,0,36,394,26,4,4,0
0,0,0,31,229,18,1,0,0
0,0,0,21,191,33,1,1,0
0,0,0,20,221,14,3,0,0
2,-2,0,60,432,36,2,2,0
4,-6,0,44,434,68,4,0,0
0,0,0,22,217,37,0,1,0
6,-4,0,52,546,72,2,0,2
2,12,0,40,502,74,2,2,0
2,12,0,60,564,78,0,2,0
2,0,0,60,686,86,2,4,0
2,8,0,80,580,48,4,2,0
2,2,0,110,624,66,0,10,0
4,14,0,52,812,82,4,4,4
0,0,0,26,351,38,1,1,0
2,14,0,88,514,48,0,2,2
0,0,0,47,314,31,1,1,0
8,-10,0,72,572,42,2,0,0
4,-4,0,50,504,34,2,2,0
0,0,0,36,289,24,2,1,0
2,10,0,132,1012,88,4,0,0
2,26,0,48,728,78,8,0,0
2,-2,0,58,452,40,4,0,0
4,32,0,62,668,90,2,4,0
0,0,0,24,334,44,2,1,0
6,50,0,90,702,66,8,4,0
4,10,0,62,472,38,4,2,0
0,0,0,47,380,34,4,0,1
6,50,0,34,320,46,2,0,0
0,0,0,20,192,24,0,1,0
4,22,0,46,528,60,2,0,0
0,0,0,24,215,34,0,2,0
0,0,0,20,191,25,1,1,0
0,0,0,28,262,45,1,3,0
4,-2,0,56,800,96,8,4,2
8,6,0,48,634,76,4,2,2
10,36,0,72,912,110,2,4,0
6,6,2,90,528,46,2,2,0
2,2,0,44,392,60,4,0,0
2,-2,0,50,700,78,6,0,0
2,14,0,42,456,84,2,2,0
8,6,0,46,530,66,4,0,2
2,26,2,32,334,56,4,2,0
0,0,0,26,211,46,1,0,1
2,-2,0,44,636,52,8,0,0
4,-2,0,74,444,42,0,0,0
0,0,0,31,340,44,5,2,0
4,-4,0,56,514,70,8,0,0
0,0,0,21,340,29,0,1,0
6,22,0,64,352,34,4,0,2
0,0,0,25,266,28,4,0,0
6,-6,0,60,614,86,4,0,0
4,-4,0,54,924,84,14,0,0
0,0,0,28,311,44,2,4,0
8,-16,2,66,828,84,8,2,0
2,-2,0,42,484,52,6,0,0
6,-4,0,64,748,74,6,0,2
2,-2,0,64,800,86,4,0,0
8,-6,0,44,538,72,6,0,0
4,-4,0,34,426,54,2,4,0
2,-2,0,62,606,98,4,2,0
4,-2,0,50,660,72,8,0,2
0,0,0,6,43,12,1,0,0
0,0,0,22,266,35,0,2,0
2,0,0,50,572,70,6,0,0
0,0,0,28,327,34,4,0,0
4,6,0,68,876,114,4,4,0
2,0,0,38,300,72,4,2,0
2,-2,0,72,460,50,4,2,0
0,0,0,23,141,13,0,1,1
2,0,0,44,474,66,6,0,0
4,-12,0,34,358,68,4,0,2
0,0,0,5,35,20,0,4,0
0,0,0,26,290,48,1,3,0
6,-6,0,44,806,70,10,4,0
2,0,0,48,646,80,2,0,2
10,-14,0,56,590,84,4,2,4
6,-6,0,28,466,40,2,0,0
2,-10,0,42,546,74,0,0,2
2,-2,0,68,778,108,2,4,0
2,-2,0,58,772,98,6,2,0
0,0,0,32,400,51,4,0,0
2,-2,0,86,580,56,6,4,2
2,0,0,68,560,98,2,4,2
0,0,0,27,289,41,2,1,0
2,-2,0,62,648,84,4,2,0
4,-4,0,28,346,40,0,4,0
4,-4,0,62,958,94,8,4,0
4,-4,0,18,138,10,0,0,0
6,-2,0,78,794,118,8,0,0
0,0,0,21,281,36,2,2,0
8,-6,0,60,708,88,8,6,2
0,0,0,26,256,45,3,1,0
2,-2,0,48,350,80,0,2,0
8,-8,0,42,612,64,4,4,0
4,6,0,6,170,10,2,0,0
0,0,0,4,11,1,0,0,0
0,0,0,4,8,2,0,1,0
8,34,0,30,478,60,2,0,0
4,2,0,68,418,40,4,4,0
3,-3,0,0,0,0,0,0,0
2,14,0,48,588,78,2,4,0
8,4,0,60,402,30,4,2,0
4,6,0,24,218,40,0,0,0
4,-4,0,2,8,2,0,0,0
0,0,0,11,37,4,0,2,0
0,0,0,18,84,8,0,2,0
4,-4,0,0,0,2,0,0,0
4,-4,0,28,334,58,0,0,0
8,46,0,28,298,52,0,2,0
0,0,0,11,118,26,0,0,0
2,-2,0,2,24,2,0,0,0
2,2,0,94,546,48,2,0,0
12,32,0,36,488,66,4,0,0
2,-2,0,68,290,30,2,2,0
4,-4,0,56,248,22,4,0,0
2,8,0,28,124,10,0,2,0
6,-6,0,2,20,8,0,0,0
6,-6,0,2,12,2,0,0,0
2,44,0,46,268,38,0,0,0
4,8,0,28,312,46,0,2,0
10,44,0,74,748,100,4,2,2
8,8,0,60,614,86,2,4,0
14,56,2,40,434,58,2,0,0
4,28,0,52,522,82,4,6,0
10,10,0,30,404,44,4,4,0
4,-2,0,40,664,74,4,0,0
4,0,0,34,170,18,0,4,0
0,0,0,17,252,28,0,2,0
14,44,0,46,584,72,4,2,0
4,8,0,38,398,54,4,0,2
4,-4,0,2,16,2,0,0,0
6,0,0,52,692,88,4,4,4
2,14,0,20,192,40,4,2,0
0,0,0,14,99,10,1,0,0
6,-2,0,44,448,38,0,0,0
2,12,0,34,350,62,4,2,0
8,34,0,42,342,50,2,0,0
4,18,0,68,344,40,2,2,0
12,66,0,34,408,62,2,0,0
8,34,0,34,574,40,10,0,2
0,0,0,21,199,31,2,0,0
8,14,0,38,248,58,0,0,0
10,54,0,80,460,54,0,4,0
8,22,2,56,326,30,0,2,0
10,80,0,30,382,46,2,2,0
10,48,0,68,536,40,0,2,0
6,20,0,40,490,78,0,2,0
10,84,0,52,510,84,0,0,0
8,16,0,40,496,52,6,0,0
4,20,0,44,564,74,2,0,0
18,88,0,100,492,58,2,0,0
2,4,0,100,574,60,4,2,0
